date,river_max_c,air_max_c,offset_c,month,year
2014-03-05,9.4350004196167,13.5,-4.064999580383301,3,2014
2014-03-06,9.75599956512451,14.6,-4.84400043487549,3,2014
2014-03-07,9.92800045013428,17.5,-7.571999549865721,3,2014
2014-03-08,10.4180002212524,18.8,-8.3819997787476,3,2014
2014-03-09,11.1510000228882,17.6,-6.448999977111802,3,2014
2014-03-10,11.4919996261597,18.9,-7.408000373840299,3,2014
2014-03-11,11.2480001449585,17.2,-5.9519998550415,3,2014
2014-03-12,12.0010004043579,15.7,-3.6989995956421,3,2014
2014-03-13,12.3640003204346,18.2,-5.835999679565399,3,2014
2014-03-14,12.2919998168945,19.5,-7.208000183105501,3,2014
2014-03-15,12.6540002822876,18.8,-6.145999717712401,3,2014
2014-03-16,12.5819997787476,18.5,-5.9180002212524006,3,2014
2014-03-17,13.8819999694824,21.3,-7.4180000305176,3,2014
2014-03-18,13.9300003051758,19.2,-5.2699996948241985,3,2014
2014-03-19,14.2419996261597,17.8,-3.5580003738403008,3,2014
2014-03-20,14.1459999084473,20.0,-5.854000091552701,3,2014
2014-03-21,14.3850002288818,15.8,-1.4149997711182003,3,2014
2014-03-22,14.0019998550415,15.1,-1.0980001449584993,3,2014
2014-03-23,13.2810001373291,12.4,0.8810001373290994,3,2014
2014-03-24,12.8470001220703,12.3,0.5470001220702994,3,2014
2014-03-25,12.5340003967285,12.5,0.03400039672849964,3,2014
2014-03-26,12.8229999542236,14.2,-1.3770000457763985,3,2014
2014-03-27,13.0880002975464,15.1,-2.0119997024536005,3,2014
2014-03-28,12.9919996261597,16.9,-3.9080003738402986,3,2014
2014-03-29,12.4370002746582,19.9,-7.462999725341799,3,2014
2014-03-30,12.8959999084473,20.6,-7.704000091552702,3,2014
2014-03-31,13.4729995727539,18.8,-5.327000427246102,3,2014
2014-04-01,14.0740003585815,16.4,-2.3259996414184982,4,2014
2014-04-02,14.3369998931885,20.8,-6.463000106811501,4,2014
2014-04-03,14.4090003967285,20.3,-5.890999603271501,4,2014
2014-04-04,14.7449998855591,20.1,-5.355000114440902,4,2014
2014-04-05,15.0310001373291,19.7,-4.6689998626708995,4,2014
2014-04-06,14.8400001525879,21.9,-7.059999847412099,4,2014
2014-04-07,15.2469997406006,23.9,-8.653000259399398,4,2014
2014-04-08,15.4379997253418,20.3,-4.8620002746582,4,2014
2014-04-09,15.3420000076294,19.5,-4.1579999923706,4,2014
2014-04-10,16.0100002288818,22.5,-6.4899997711182,4,2014
2014-04-11,16.0100002288818,22.1,-6.089999771118201,4,2014
2014-04-12,16.128999710083,23.6,-7.471000289917001,4,2014
2014-04-13,16.3680000305176,21.7,-5.3319999694824,4,2014
2014-04-14,16.9629993438721,21.7,-4.7370006561279006,4,2014
2014-04-15,15.8430004119873,18.5,-2.6569995880127006,4,2014
2014-04-16,15.7959995269775,19.2,-3.4040004730224993,4,2014
2014-04-17,16.128999710083,21.2,-5.071000289916999,4,2014
2014-04-18,15.8669996261597,22.3,-6.433000373840301,4,2014
2014-04-19,15.7239999771118,17.5,-1.7760000228881996,4,2014
2014-04-20,15.3660001754761,13.7,1.6660001754761016,4,2014
2014-04-21,15.628999710083,17.9,-2.271000289916998,4,2014
2014-04-22,15.914999961853,19.8,-3.885000038147,4,2014
2014-04-23,16.3199996948242,23.2,-6.880000305175798,4,2014
2014-04-24,16.8439998626709,24.4,-7.5560001373291,4,2014
2014-04-25,17.1299991607666,17.6,-0.47000083923339986,4,2014
2014-04-26,16.7730007171631,22.1,-5.326999282836901,4,2014
2014-04-27,17.5340003967285,18.6,-1.0659996032715,4,2014
2014-04-28,17.4389991760254,19.2,-1.761000823974598,4,2014
2014-04-29,16.8680000305176,21.0,-4.131999969482401,4,2014
2014-04-30,17.5820007324219,17.9,-0.3179992675780987,4,2014
2014-05-01,17.1299991607666,20.9,-3.770000839233397,5,2014
2014-05-02,17.201000213623,17.5,-0.2989997863769993,5,2014
2014-05-03,16.5820007324219,16.7,-0.11799926757809942,5,2014
2014-05-04,16.3199996948242,18.6,-2.2800003051758004,5,2014
2014-05-05,16.201000213623,23.6,-7.398999786377001,5,2014
2014-05-06,15.8669996261597,22.5,-6.6330003738403,5,2014
2014-05-07,15.9860000610352,22.4,-6.413999938964798,5,2014
2014-05-08,16.4389991760254,25.4,-8.961000823974597,5,2014
2014-05-09,17.7240009307861,26.8,-9.0759990692139,5,2014
2014-05-10,17.5340003967285,25.9,-8.365999603271497,5,2014
2014-05-11,17.4389991760254,22.6,-5.1610008239746,5,2014
2014-05-12,18.1049995422363,22.0,-3.8950004577637003,5,2014
2014-05-13,17.8910007476807,18.2,-0.3089992523192997,5,2014
2014-05-14,17.3680000305176,19.5,-2.1319999694824006,5,2014
2014-05-15,16.9629993438721,19.0,-2.0370006561279013,5,2014
2014-05-16,16.701000213623,21.1,-4.398999786377001,5,2014
2014-05-17,16.9389991760254,24.7,-7.761000823974598,5,2014
2014-05-18,17.5100002288818,24.4,-6.889999771118198,5,2014
2014-05-19,17.4389991760254,21.3,-3.8610008239745994,5,2014
2014-05-20,16.9389991760254,25.1,-8.1610008239746,5,2014
2014-05-21,17.7719993591309,28.3,-10.528000640869102,5,2014
2014-05-22,18.2000007629395,21.8,-3.5999992370605014,5,2014
2014-05-23,17.9379997253418,23.0,-5.0620002746582,5,2014
2014-05-24,18.2469997406006,22.6,-4.353000259399401,5,2014
2014-05-25,18.3659992218018,23.2,-4.834000778198199,5,2014
2014-05-26,18.8419990539551,22.6,-3.758000946044902,5,2014
2014-05-27,18.6520004272461,19.9,-1.2479995727538977,5,2014
2014-05-28,18.0100002288818,22.4,-4.389999771118198,5,2014
2014-05-29,18.0330009460449,23.3,-5.2669990539551,5,2014
2014-05-30,18.3430004119873,24.5,-6.156999588012699,5,2014
2014-05-31,18.0809993743896,24.1,-6.019000625610403,5,2014
2014-06-01,18.3659992218018,25.5,-7.1340007781981996,6,2014
2014-06-02,18.9610004425049,23.4,-4.438999557495098,6,2014
2014-06-03,19.2700004577637,26.3,-7.0299995422363,6,2014
2014-06-04,19.673999786377,23.5,-3.8260002136230007,6,2014
2014-06-05,19.9360008239746,26.9,-6.9639991760254,6,2014
2014-06-06,20.2929992675781,28.4,-8.107000732421898,6,2014
2014-06-07,20.1979999542236,31.8,-11.6020000457764,6,2014
2014-06-08,20.9839992523193,33.6,-12.616000747680701,6,2014
2014-06-09,22.2019996643066,35.0,-12.798000335693398,6,2014
2014-06-10,22.5130004882812,34.2,-11.686999511718803,6,2014
2014-06-11,22.3689994812012,34.2,-11.831000518798803,6,2014
2014-06-12,23.0639991760254,34.5,-11.436000823974599,6,2014
2014-06-13,23.8090000152588,33.5,-9.6909999847412,6,2014
2014-06-14,23.3040008544922,30.0,-6.695999145507798,6,2014
2014-06-15,23.2560005187988,26.5,-3.2439994812012003,6,2014
2014-06-16,23.0160007476807,28.8,-5.783999252319301,6,2014
2014-06-17,23.0879993438721,26.5,-3.4120006561279013,6,2014
2014-06-18,22.8719997406006,25.6,-2.7280002593994013,6,2014
2014-06-19,23.1119995117188,28.5,-5.3880004882812,6,2014
2014-06-20,23.2800006866455,30.1,-6.819999313354501,6,2014
2014-06-21,22.5610008239746,32.7,-10.138999176025404,6,2014
2014-06-22,22.7999992370605,31.4,-8.600000762939498,6,2014
2014-06-23,24.8950004577637,30.6,-5.704999542236301,6,2014
2014-06-24,25.0160007476807,31.1,-6.083999252319302,6,2014
2014-06-25,24.2670001983643,29.4,-5.132999801635698,6,2014
2014-06-26,24.3390007019043,29.3,-4.9609992980957,6,2014
2014-06-27,24.6049995422363,30.1,-5.495000457763702,6,2014
2014-06-28,24.7019996643066,29.7,-4.998000335693398,6,2014
2014-06-29,24.507999420166,25.7,-1.1920005798339979,6,2014
2014-06-30,23.8330001831055,25.2,-1.3669998168944986,6,2014
2014-07-01,23.8090000152588,28.8,-4.990999984741201,7,2014
2014-07-02,24.2430000305176,29.2,-4.9569999694824,7,2014
2014-07-03,24.7019996643066,33.3,-8.598000335693396,7,2014
2014-07-04,24.556999206543,29.5,-4.943000793456999,7,2014
2014-07-05,23.9780006408691,29.7,-5.721999359130898,7,2014
2014-07-06,24.0979995727539,29.9,-5.802000427246099,7,2014
2014-07-07,23.9300003051758,22.1,1.8300003051757976,7,2014
2014-07-08,23.0160007476807,23.8,-0.7839992523193011,7,2014
2014-07-09,21.867000579834,20.8,1.0670005798339979,7,2014
2014-07-10,21.2700004577637,20.4,0.8700004577637017,7,2014
2014-07-11,20.8889999389648,24.1,-3.2110000610352003,7,2014
2014-07-12,19.8649997711182,24.2,-4.3350002288818,7,2014
2014-07-13,18.4850006103516,25.8,-7.314999389648399,7,2014
2014-07-14,18.2000007629395,27.1,-8.899999237060502,7,2014
2014-07-15,18.6749992370605,29.2,-10.525000762939499,7,2014
2014-07-16,19.3649997711182,32.4,-13.035000228881799,7,2014
2014-07-17,19.9360008239746,35.0,-15.063999176025401,7,2014
2014-07-18,20.5069999694824,33.6,-13.0930000305176,7,2014
2014-07-19,21.0559997558594,34.6,-13.544000244140602,7,2014
2014-07-20,21.4850006103516,28.2,-6.714999389648398,7,2014
2014-07-21,21.1509990692139,24.9,-3.7490009307860994,7,2014
2014-07-22,20.9839992523193,26.5,-5.5160007476807,7,2014
2014-07-23,20.673999786377,31.2,-10.526000213623,7,2014
2014-07-24,20.5790004730225,29.8,-9.2209995269775,7,2014
2014-07-25,20.5310001373291,30.3,-9.7689998626709,7,2014
2014-07-26,20.4360008239746,29.1,-8.663999176025403,7,2014
2014-07-27,20.8889999389648,29.7,-8.811000061035198,7,2014
2014-07-28,21.0790004730225,27.6,-6.520999526977501,7,2014
2014-07-29,20.8409996032715,22.4,-1.5590003967285,7,2014
2014-07-30,20.5550003051758,27.4,-6.8449996948242,7,2014
2014-07-31,19.673999786377,29.8,-10.126000213623001,7,2014
2014-08-01,19.8649997711182,31.1,-11.235000228881802,8,2014
2014-08-02,19.7929992675781,29.5,-9.7070007324219,8,2014
2014-08-03,20.3880004882812,28.9,-8.511999511718798,8,2014
2014-08-04,20.6979999542236,30.5,-9.8020000457764,8,2014
2014-08-05,20.4120006561279,28.0,-7.587999343872099,8,2014
2014-08-06,20.8169994354248,30.4,-9.583000564575197,8,2014
2014-08-07,21.5090007781982,29.6,-8.090999221801802,8,2014
2014-08-08,21.9629993438721,32.3,-10.337000656127898,8,2014
2014-08-09,22.1060009002686,31.5,-9.3939990997314,8,2014
2014-08-10,22.7290000915527,31.9,-9.1709999084473,8,2014
2014-08-11,23.5209999084473,29.5,-5.979000091552699,8,2014
2014-08-12,22.632999420166,29.4,-6.767000579833997,8,2014
2014-08-13,22.2980003356934,24.9,-2.6019996643066,8,2014
2014-08-14,21.9629993438721,24.4,-2.4370006561279,8,2014
2014-08-15,21.6040000915527,25.1,-3.4959999084473026,8,2014
2014-08-16,21.0790004730225,24.4,-3.3209995269774986,8,2014
2014-08-17,20.4120006561279,28.0,-7.587999343872099,8,2014
2014-08-18,20.8649997711182,29.5,-8.6350002288818,8,2014
2014-08-19,21.007999420166,27.0,-5.992000579833999,8,2014
2014-08-20,20.8169994354248,26.8,-5.9830005645752,8,2014
2014-08-21,20.673999786377,25.6,-4.926000213623002,8,2014
2014-08-22,20.4360008239746,26.9,-6.4639991760254,8,2014
2014-08-23,20.4360008239746,26.3,-5.863999176025402,8,2014
2014-08-24,20.8649997711182,24.8,-3.935000228881801,8,2014
2014-08-25,22.2259998321533,28.7,-6.4740001678467,8,2014
2014-08-26,21.4850006103516,26.5,-5.014999389648398,8,2014
2014-08-27,21.0559997558594,27.8,-6.744000244140601,8,2014
2014-08-28,21.9629993438721,31.3,-9.337000656127902,8,2014
2014-08-29,21.8190002441406,30.3,-8.4809997558594,8,2014
2014-08-30,21.7950000762939,26.8,-5.004999923706102,8,2014
2014-08-31,22.0580005645752,27.8,-5.741999435424802,8,2014
2014-09-01,21.9150009155273,24.0,-2.084999084472699,9,2014
2014-09-02,21.1030006408691,25.8,-4.696999359130899,9,2014
2014-09-03,20.9130001068115,29.0,-8.086999893188501,9,2014
2014-09-04,21.6760005950928,29.8,-8.123999404907202,9,2014
2014-09-05,22.2019996643066,30.8,-8.5980003356934,9,2014
2014-09-06,22.3689994812012,31.3,-8.9310005187988,9,2014
2014-09-07,23.4720001220703,31.5,-8.027999877929702,9,2014
2014-09-08,23.8810005187988,29.4,-5.518999481201199,9,2014
2014-09-09,23.9300003051758,29.0,-5.069999694824201,9,2014
2014-09-10,23.4720001220703,29.1,-5.627999877929703,9,2014
2014-09-11,23.6889991760254,26.7,-3.011000823974598,9,2014
2014-09-12,22.9680004119873,24.4,-1.4319995880126974,9,2014
2014-09-13,23.423999786377,26.1,-2.676000213623002,9,2014
2014-09-14,23.2320003509521,28.1,-4.867999649047903,9,2014
2014-09-15,22.8959999084473,24.5,-1.6040000915526988,9,2014
2014-09-16,23.0639991760254,28.6,-5.5360008239746,9,2014
2014-09-17,23.2320003509521,24.9,-1.6679996490478999,9,2014
2014-09-18,23.0400009155273,26.8,-3.7599990844726996,9,2014
2014-09-19,23.2560005187988,26.1,-2.8439994812012017,9,2014
2014-09-20,20.0310001373291,25.7,-5.668999862670898,9,2014
2014-09-21,20.5550003051758,27.4,-6.8449996948242,9,2014
2014-09-22,20.6499996185303,22.6,-1.9500003814697031,9,2014
2014-09-23,20.5310001373291,24.7,-4.168999862670898,9,2014
2014-09-24,20.5550003051758,18.0,2.555000305175799,9,2014
2014-09-25,20.5550003051758,21.2,-0.6449996948242003,9,2014
2014-09-26,20.6030006408691,23.5,-2.8969993591308985,9,2014
2014-09-27,20.8889999389648,25.5,-4.611000061035199,9,2014
2014-09-28,20.7929992675781,27.0,-6.2070007324219,9,2014
2014-09-29,20.9360008239746,25.9,-4.9639991760254,9,2014
2014-09-30,20.746000289917,22.2,-1.453999710083,9,2014
2014-10-01,20.9360008239746,24.8,-3.863999176025402,10,2014
2014-10-02,21.246000289917,25.1,-3.853999710083002,10,2014
2014-10-03,21.8910007476807,25.0,-3.1089992523193004,10,2014
2014-10-04,21.8910007476807,23.9,-2.008999252319299,10,2014
2014-10-05,22.0109996795654,22.6,-0.5890003204346002,10,2014
2014-10-06,21.4610004425049,20.4,1.061000442504902,10,2014
2014-10-07,21.1749992370605,23.3,-2.1250007629395,10,2014
2014-10-08,21.1989994049072,23.7,-2.5010005950927976,10,2014
2014-10-09,21.2700004577637,25.3,-4.0299995422363,10,2014
2014-10-10,21.1509990692139,24.2,-3.0490009307861,10,2014
2014-10-11,19.2220001220703,23.0,-3.7779998779297017,10,2014
2014-10-12,18.5799999237061,23.3,-4.7200000762939,10,2014
2014-10-13,18.4379997253418,20.7,-2.262000274658199,10,2014
2014-10-14,17.6770000457764,21.1,-3.4229999542236023,10,2014
2014-10-15,17.5820007324219,22.2,-4.617999267578099,10,2014
2014-10-16,17.9860000610352,22.3,-4.313999938964802,10,2014
2014-10-17,18.2469997406006,24.7,-6.453000259399399,10,2014
2014-10-18,18.5799999237061,24.7,-6.120000076293898,10,2014
2014-10-19,18.8889999389648,23.7,-4.811000061035198,10,2014
2014-10-20,18.9850006103516,23.0,-4.014999389648398,10,2014
2014-10-21,19.0799999237061,24.5,-5.420000076293899,10,2014
2014-10-22,18.556999206543,17.9,0.6569992065430021,10,2014
2014-10-23,17.8430004119873,15.5,2.343000411987301,10,2014
2014-10-24,16.4389991760254,18.7,-2.261000823974598,10,2014
2014-10-25,16.9869995117188,22.1,-5.113000488281202,10,2014
2014-10-26,17.4629993438721,20.3,-2.837000656127902,10,2014
2014-10-27,17.8910007476807,19.7,-1.8089992523192997,10,2014
2014-10-28,17.8910007476807,18.7,-0.8089992523192997,10,2014
2014-10-29,17.6529998779297,18.5,-0.8470001220702983,10,2014
2014-10-30,17.5820007324219,19.5,-1.9179992675781001,10,2014
2014-10-31,17.7240009307861,19.7,-1.9759990692138985,10,2014
2014-11-01,17.7240009307861,18.9,-1.1759990692138977,11,2014
2014-11-02,17.6049995422363,19.3,-1.695000457763701,11,2014
2014-11-03,17.0580005645752,17.0,0.058000564575198865,11,2014
2014-11-04,16.3680000305176,15.5,0.8680000305175994,11,2014
2014-11-05,14.8640003204346,13.4,1.4640003204346002,11,2014
2014-11-06,14.1940002441406,13.3,0.8940002441405994,11,2014
2014-11-07,13.6180000305176,15.5,-1.8819999694824006,11,2014
2014-11-08,13.4490003585815,16.2,-2.750999641418499,11,2014
2014-11-09,13.2329998016357,15.5,-2.2670001983643004,11,2014
2014-11-10,13.0880002975464,16.2,-3.1119997024536,11,2014
2014-11-11,12.8959999084473,15.9,-3.004000091552701,11,2014
2014-11-12,12.7510004043579,15.0,-2.2489995956421005,11,2014
2014-11-13,12.798999786377,15.8,-3.0010002136230014,11,2014
2014-11-14,12.7749996185303,16.7,-3.925000381469699,11,2014
2014-11-15,12.6780004501343,15.4,-2.7219995498657,11,2014
2014-11-16,12.6300001144409,14.1,-1.4699998855590994,11,2014
2014-11-17,12.5340003967285,12.2,0.33400039672850035,11,2014
2014-11-18,12.4849996566772,13.6,-1.1150003433227997,11,2014
2014-11-19,12.2189998626709,14.5,-2.2810001373291,11,2014
2014-11-20,12.1219997406006,15.6,-3.4780002593993995,11,2014
2014-11-21,11.9770002365112,16.7,-4.722999763488799,11,2014
2014-11-22,12.1949996948242,17.8,-5.6050003051758015,11,2014
2014-11-23,12.3640003204346,18.8,-6.4359996795654,11,2014
2014-11-24,12.7270002365112,18.7,-5.972999763488799,11,2014
2014-11-25,12.8959999084473,16.8,-3.9040000915527013,11,2014
2014-11-26,13.0880002975464,15.3,-2.2119997024536016,11,2014
2014-11-27,13.1850004196167,15.3,-2.1149995803833015,11,2014
2014-11-28,13.3050003051758,18.3,-4.9949996948242,11,2014
2014-11-29,13.3050003051758,18.2,-4.8949996948241985,11,2014
2014-11-30,13.2089996337891,14.7,-1.4910003662108995,11,2014
2014-12-01,13.0880002975464,11.8,1.2880002975463984,12,2014
2014-12-02,12.7749996185303,9.8,2.9749996185302994,12,2014
2014-12-03,12.1219997406006,9.4,2.7219997406006,12,2014
2014-12-04,11.6619997024536,10.4,1.2619997024536005,12,2014
2014-12-05,11.58899974823,8.5,3.08899974823,12,2014
2014-12-06,11.4429998397827,7.3,4.142999839782701,12,2014
2014-12-07,11.0530004501343,9.1,1.9530004501343008,12,2014
2014-12-08,10.7609996795654,10.6,0.16099967956539984,12,2014
2014-12-09,29.1399993896484,6.9,22.239999389648396,12,2014
2014-12-10,22.3209991455078,8.9,13.420999145507798,12,2014
2014-12-11,23.9300003051758,11.5,12.430000305175799,12,2014
2014-12-12,23.0400009155273,11.8,11.2400009155273,12,2014
2015-03-19,19.1030006408691,18.6,0.5030006408691001,3,2015
2015-03-20,17.0820007324219,16.9,0.1820007324219013,3,2015
2015-03-21,17.2959995269775,15.7,1.5959995269775007,3,2015
2015-03-22,17.1529998779297,12.1,5.052999877929702,3,2015
2015-03-23,16.0820007324219,16.6,-0.5179992675781016,3,2015
2015-03-24,16.201000213623,16.6,-0.39899978637700073,3,2015
2015-03-25,16.8920001983643,10.6,6.292000198364301,3,2015
2015-03-26,21.5809993743896,13.7,7.880999374389599,3,2015
2015-03-27,21.3419990539551,14.8,6.541999053955099,3,2015
2015-03-28,21.2229995727539,16.4,4.822999572753901,3,2015
2015-03-29,21.7479991912842,18.4,3.3479991912842024,3,2015
2015-03-30,22.6569995880127,17.1,5.5569995880126974,3,2015
2015-03-31,23.617000579834,18.8,4.817000579833998,3,2015
2015-04-01,18.8659992218018,13.7,5.165999221801801,4,2015
2015-04-02,25.9389991760254,15.5,10.438999176025401,4,2015
2015-04-03,18.2240009307861,17.5,0.7240009307861008,4,2015
2015-04-04,14.7449998855591,16.7,-1.9550001144408995,4,2015
2015-04-05,8.81700038909912,13.5,-4.682999610900881,4,2015
2015-04-06,18.1049995422363,14.5,3.6049995422362997,4,2015
2015-04-07,22.5610008239746,15.8,6.761000823974598,4,2015
2015-04-08,24.3150005340576,18.1,6.215000534057598,4,2015
2015-04-09,12.9200000762939,18.7,-5.7799999237061,4,2015
2015-04-10,13.039999961853,18.7,-5.660000038146999,4,2015
2015-04-11,13.8819999694824,19.9,-6.018000030517598,4,2015
2015-04-12,14.5769996643066,21.9,-7.323000335693399,4,2015
2015-04-13,15.7720003128052,24.8,-9.0279996871948,4,2015
2015-04-14,15.9630002975464,25.7,-9.7369997024536,4,2015
2015-04-15,15.8190002441406,24.2,-8.3809997558594,4,2015
2015-04-16,15.8909997940063,22.3,-6.409000205993701,4,2015
2015-04-17,16.1060009002686,20.0,-3.893999099731399,4,2015
2015-04-18,16.1529998779297,20.8,-4.647000122070299,4,2015
2015-04-19,15.3900003433228,15.5,-0.10999965667719991,4,2015
2015-04-20,16.3920001983643,20.7,-4.307999801635699,4,2015
2015-04-21,16.9150009155273,24.0,-7.084999084472699,4,2015
2015-04-22,16.5820007324219,22.7,-6.117999267578099,4,2015
2015-04-23,17.3680000305176,22.8,-5.431999969482401,4,2015
2015-04-24,18.2000007629395,24.9,-6.699999237060499,4,2015
2015-04-25,17.5580005645752,20.4,-2.8419994354247997,4,2015
2015-04-26,17.867000579834,20.7,-2.8329994201660007,4,2015
2015-04-27,17.701000213623,15.7,2.0010002136230014,4,2015
2015-04-28,16.2490005493164,16.3,-0.050999450683601566,4,2015
2015-04-29,15.2700004577637,18.7,-3.429999542236299,4,2015
2015-04-30,16.0340003967285,20.6,-4.5659996032715,4,2015
2015-05-01,15.7720003128052,18.1,-2.3279996871948008,5,2015
2015-05-02,15.293999671936,23.2,-7.906000328064,5,2015
2015-05-03,14.6969995498657,25.1,-10.403000450134302,5,2015
2015-05-04,14.5530004501343,26.0,-11.4469995498657,5,2015
2015-05-05,14.3850002288818,23.0,-8.6149997711182,5,2015
2015-05-06,14.9119997024536,23.5,-8.5880002975464,5,2015
2015-05-07,14.8159999847412,22.4,-7.584000015258798,5,2015
2015-05-08,14.9119997024536,22.6,-7.688000297546401,5,2015
2015-05-09,15.2229995727539,23.9,-8.6770004272461,5,2015
2015-05-10,15.5570001602173,26.4,-10.8429998397827,5,2015
2015-05-11,16.1770000457764,28.5,-12.3229999542236,5,2015
2015-05-12,16.9629993438721,27.0,-10.037000656127901,5,2015
2015-05-13,17.6770000457764,27.2,-9.5229999542236,5,2015
2015-05-14,17.8430004119873,30.1,-12.2569995880127,5,2015
2015-05-15,17.5820007324219,18.0,-0.41799926757810013,5,2015
2015-05-16,17.2719993591309,21.7,-4.428000640869101,5,2015
2015-05-17,17.2959995269775,23.8,-6.504000473022501,5,2015
2015-05-18,17.201000213623,27.6,-10.398999786377,5,2015
2015-05-19,16.7250003814697,22.0,-5.274999618530298,5,2015
2015-05-20,16.3920001983643,19.5,-3.1079998016356996,5,2015
2015-05-21,16.0580005645752,19.3,-3.241999435424802,5,2015
2015-05-22,15.9860000610352,22.1,-6.113999938964801,5,2015
2015-05-23,16.7250003814697,23.3,-6.574999618530299,5,2015
2015-05-24,17.1299991607666,24.7,-7.570000839233398,5,2015
2015-05-25,17.8430004119873,24.3,-6.4569995880127,5,2015
2015-05-26,17.7719993591309,21.8,-4.028000640869102,5,2015
2015-05-27,17.9619998931885,23.3,-5.338000106811499,5,2015
2015-05-28,20.9130001068115,27.9,-6.9869998931885,5,2015
2015-05-29,18.7229995727539,28.4,-9.6770004272461,5,2015
2015-05-30,19.1030006408691,27.8,-8.6969993591309,5,2015
2015-05-31,19.8880004882812,28.3,-8.4119995117188,5,2015
2015-06-01,20.8169994354248,29.2,-8.383000564575198,6,2015
2015-06-02,21.1989994049072,29.4,-8.201000595092797,6,2015
2015-06-03,22.2019996643066,32.3,-10.098000335693396,6,2015
2015-06-04,23.3759994506836,32.8,-9.424000549316396,6,2015
2015-06-05,23.5690002441406,32.9,-9.330999755859398,6,2015
2015-06-06,23.7849998474121,35.2,-11.415000152587904,6,2015
2015-06-07,23.9780006408691,32.9,-8.921999359130897,6,2015
2015-06-08,23.9050006866455,31.8,-7.8949993133545,6,2015
2015-06-09,23.8570003509521,30.1,-6.242999649047903,6,2015
2015-06-10,23.9050006866455,28.4,-4.494999313354498,6,2015
2015-06-11,23.6650009155273,32.3,-8.634999084472696,6,2015
2015-06-12,23.0879993438721,25.1,-2.0120006561279027,6,2015
2015-06-13,23.6650009155273,27.3,-3.6349990844726996,6,2015
2015-06-14,22.6809997558594,24.4,-1.7190002441405987,6,2015
2015-06-15,22.3689994812012,27.0,-4.6310005187988,6,2015
2015-06-16,22.7759990692139,24.6,-1.8240009307861023,6,2015
2015-06-17,21.6280002593994,25.7,-4.071999740600599,6,2015
2015-06-18,21.4850006103516,26.9,-5.414999389648397,6,2015
2015-06-19,21.4850006103516,25.5,-4.014999389648398,6,2015
2015-06-20,21.1509990692139,25.2,-4.0490009307861,6,2015
2015-06-21,21.2700004577637,27.5,-6.2299995422363,6,2015
2015-06-22,22.2019996643066,30.2,-7.998000335693398,6,2015
2015-06-23,21.9389991760254,26.0,-4.061000823974599,6,2015
2015-06-24,22.2259998321533,27.9,-5.6740001678467,6,2015
2015-06-25,23.1840000152588,30.5,-7.3159999847412,6,2015
2015-06-26,23.6889991760254,32.1,-8.4110008239746,6,2015
2015-06-27,24.1949996948242,34.2,-10.005000305175802,6,2015
2015-06-28,24.6529998779297,32.8,-8.147000122070295,6,2015
2015-06-29,24.8470001220703,34.6,-9.752999877929703,6,2015
2015-06-30,24.7980003356934,33.8,-9.001999664306599,6,2015
2015-07-01,25.0400009155273,33.5,-8.459999084472699,7,2015
2015-07-02,25.5739994049072,34.4,-8.826000595092797,7,2015
2015-07-03,25.5739994049072,35.5,-9.926000595092798,7,2015
2015-07-04,25.7929992675781,36.0,-10.2070007324219,7,2015
2015-07-05,25.8659992218018,35.5,-9.6340007781982,7,2015
2015-07-06,27.0629997253418,37.5,-10.4370002746582,7,2015
2015-07-07,26.9400005340576,35.3,-8.359999465942398,7,2015
2015-07-08,26.7199993133545,31.3,-4.580000686645501,7,2015
2015-07-09,26.3290004730225,29.2,-2.8709995269774993,7,2015
2015-07-10,25.4529991149902,33.9,-8.4470008850098,7,2015
2015-07-11,25.9869995117188,36.1,-10.113000488281202,7,2015
2015-07-12,26.0849990844727,34.5,-8.415000915527301,7,2015
2015-07-13,26.2310009002686,32.8,-6.568999099731396,7,2015
2015-07-14,26.3040008544922,34.8,-8.495999145507795,7,2015
2015-07-15,26.548999786377,35.7,-9.151000213623004,7,2015
2015-07-16,26.9160003662109,35.1,-8.183999633789103,7,2015
2015-07-17,27.4559993743896,35.0,-7.544000625610401,7,2015
2015-07-18,27.7269992828369,35.6,-7.873000717163102,7,2015
2015-07-19,28.4440002441406,34.2,-5.755999755859403,7,2015
2015-07-20,27.9740009307861,35.3,-7.325999069213896,7,2015
2015-07-21,27.7269992828369,36.4,-8.673000717163099,7,2015
2015-07-22,27.875,35.6,-7.725000000000001,7,2015
2015-07-23,27.6280002593994,33.4,-5.771999740600599,7,2015
2015-07-24,27.7269992828369,35.7,-7.973000717163103,7,2015
2015-07-25,27.6529998779297,29.3,-1.647000122070299,7,2015
2015-07-26,27.2590007781982,31.4,-4.140999221801799,7,2015
2015-07-27,26.3780002593994,31.5,-5.1219997406006,7,2015
2015-07-28,26.451000213623,30.4,-3.948999786376998,7,2015
2015-07-29,26.3290004730225,31.8,-5.470999526977501,7,2015
2015-07-30,26.2800006866455,27.0,-0.7199993133544993,7,2015
2015-07-31,25.1860008239746,31.5,-6.313999176025401,7,2015
2015-08-01,25.7929992675781,26.8,-1.0070007324219006,8,2015
2015-08-02,25.8169994354248,31.2,-5.383000564575198,8,2015
2015-08-03,25.9629993438721,33.8,-7.837000656127898,8,2015
2015-08-04,25.9139995574951,32.3,-6.386000442504898,8,2015
